,article
24745,25355621
24746,21513360
24747,30585283
24748,12075405
24749,23121646
24750,6892594
24751,6146648
24752,11869713
24753,14998838
24754,15020605
24755,16884778
24756,23452978
24757,27198511
24758,25418917
24759,18805629
24760,24460482
24761,15940602
24762,27127431
24763,23276567
24764,16369530
24765,21093205
24766,22155675
24767,21671925
24768,11743376
24769,9186104
24770,8916122
24771,11348254
24772,18922484
24773,26495941
24774,27502860
24775,21778578
24776,29909914
24777,27847607
24778,7550340
24779,28686113
24780,3055391
24781,27465845
24782,14997930
24783,17370290
24784,34603278
24785,14690594
24786,33236709
24787,6998095
24788,19260747
24789,26232306
24790,3883218
24791,11604205
24792,46783
24793,28144210
24794,7023656
24795,9539595
24796,9751331
24797,22527245
24798,17317258
24799,32960280
24800,11515908
24801,28754227
24802,9884260
24803,23380117
24804,12227389
24805,13410963
24806,25586631
24807,27297207
24808,27240858
24809,14674720
24810,28249141
24811,23170159
24812,30363934
24813,16788926
24814,19194882
24815,22841276
24816,9530307
24817,22418872
24818,31097002
24819,32927687
24820,25173341
24821,26003633
24822,23734173
24823,22018256
24824,7010989
24825,16818463
24826,18577995
24827,16937360
24828,11428412
24829,27533775
24830,23217327
24831,33769432
24832,21120687
24833,34809486
24834,28351785
24835,26255005
24836,16306779
24837,29246631
24838,25859134
24839,33804548
24840,11445641
24841,8837792
24842,10441584
24843,6716167
24844,1597914
24845,363305
24846,3702227
24847,19696273
24848,10926988
24849,4971553
24850,23939580
24851,33609269
24852,16338616
24853,27812181
24854,12960856
24855,26229781
24856,22700387
24857,9038542
24858,19828704
24859,26685927
24860,7898836
24861,27106239
24862,32014647
24863,21857866
24864,16206093
24865,27782820
24866,23882440
24867,28778722
24868,20946573
24869,24529712
24870,5492997
24871,25364275
24872,33426386
24873,22180488
24874,26754777
24875,34786201
24876,23716304
24877,25835983
24878,30886900
24879,8902460
24880,27602507
24881,22531095
24882,24097419
24883,26044587
24884,32382466
24885,30026763
24886,15623486
24887,19057205
24888,34198731
24889,30944043
24890,32191813
24891,29415610
24892,22717258
24893,26651329
24894,20337322
24895,31471401
24896,23980129
24897,26152631
24898,23098572
24899,20514576
24900,29396992
24901,14970293
24902,32938426
24903,27061182
24904,30828724
24905,17559036
24906,33250690
24907,274538
24908,10631132
24909,182109
24910,27525010
24911,21436170
24912,15928426
24913,22848613
24914,21186939
24915,25835467
24916,27223635
24917,18191155
24918,16183516
24919,10954455
24920,17062889
24921,7448709
24922,28439845
24923,7315824
24924,15118125
24925,21828139
24926,25943055
24927,25282690
24928,23233435
24929,4074001
24930,28241789
24931,28196803
24932,3371491
24933,29723142
24934,25232854
24935,10602411
24936,12235600
24937,2670463
24938,28646333
24939,25158680
24940,16584419
24941,12958074
24942,22522111
24943,16673149
24944,31849556
24945,19555291
24946,16028842
24947,26903328
24948,28458144
24949,11979377
24950,29425927
24951,22878132
24952,27900307
24953,25541898
24954,9266263
24955,24685156
24956,23061394
24957,25087154
24958,34831167
24959,23481202
24960,29942729
24961,1992841
24962,30386620
24963,15213075
24964,26713296
24965,24299036
24966,19555903
24967,12504200
24968,31849825
24969,29867916
24970,22801794
24971,34368718
24972,26644288
24973,10852223
24974,27222055
24975,23569349
24976,19970003
24977,25918280
24978,15752629
24979,12580932
24980,28645272
24981,26573078
24982,27766543
24983,24268009
24984,9010103
24985,22607717
24986,25041771
24987,16782570
24988,20083289
24989,32533278
24990,17124034
24991,5846695
24992,34589458
24993,445964
24994,21263018
24995,24227816
24996,21783548
24997,8136430
24998,24204113
24999,30988058
25000,11532079
25001,9887362
25002,18045950
25003,26436084
25004,8496518
25005,22052618
25006,25001297
25007,27587615
25008,5134058
25009,20696690
25010,28780243
25011,27049208
25012,24145647
25013,34321811
25014,22942628
25015,28274364
25016,28077491
25017,8656462
25018,26819053
25019,27338776
25020,32513908
25021,12915482
25022,31602361
25023,11769997
25024,19465151
25025,18293712
25026,19401719
25027,27010615
25028,20081760
25029,21654721
25030,22396253
25031,25007323
25032,33659057
25033,26061805
25034,31016088
25035,11417316
25036,20735334
25037,8345587
25038,31321110
25039,34529645
25040,25341582
25041,26503984
25042,28966734
25043,22511429
25044,8887906
25045,20871214
25046,12096379
25047,8154507
25048,15858188
25049,19821069
25050,15956535
25051,30567506
25052,31954495
25053,18696266
25054,3084606
25055,19464464
25056,30186642
25057,30696413
25058,14976332
25059,29145512
25060,1558120
25061,4045478
25062,19475352
25063,11528578
25064,27654000
25065,16239784
25066,18991234
25067,17980284
25068,2945720
25069,21135508
25070,8891477
25071,34302377
25072,18274200
25073,16007087
25074,26895924
25075,29290257
25076,3805057
25077,34067904
25078,12715339
25079,25987283
25080,21953617
25081,1477642
25082,31221089
25083,15647966
25084,15988817
25085,28127051
25086,33452310
25087,2299068
25088,28444729
25089,22640797
25090,25326635
25091,34326752
25092,11579386
25093,30079941
25094,34959607
25095,32107482
25096,23955623
25097,10529668
25098,25748080
25099,30263966
25100,24965017
25101,30739463
25102,24259442
25103,10090117
25104,15446528
25105,30621690
25106,25913410
25107,17884681
25108,28149297
25109,27539272
25110,16230235
25111,19213820
25112,3964637
25113,8074134
25114,29081861
25115,26819788
25116,24695373
25117,26546480
25118,26286256
25119,33935839
25120,30170016
25121,16258889
25122,26688809
25123,3652614
25124,19909890
25125,31994019
25126,25713732
25127,28605608
25128,27258503
25129,28944219
25130,25092167
25131,20156809
25132,228557
25133,7622941
25134,29259370
25135,1117072
25136,27140000
25137,30037329
25138,28170084
25139,16182809
25140,16536881
25141,8137527
25142,27613565
25143,20531238
25144,30705792
25145,15760885
25146,20307883
25147,28946846
25148,21273590
25149,8821702
25150,22721258
25151,27259564
25152,25105982
25153,23474390
25154,32551844
25155,14715844
25156,12975226
25157,29511333
25158,20658807
25159,24251840
25160,2128309
25161,9121741
25162,22336839
25163,12515058
25164,30344506
25165,28355115
25166,1404545
25167,33629603
25168,26504178
25169,32973651
25170,15226218
25171,26685720
25172,24005416
25173,25431639
25174,16843735
25175,25356043
25176,16009820
25177,19829735
25178,24403048
25179,20601151
25180,16636977
25181,13788147
25182,19542096
25183,17383845
25184,8029428
25185,16175431
25186,12121534
25187,17998191
25188,15939486
25189,24260224
25190,15723695
25191,28416506
25192,33926054
25193,19728580
25194,5235230
25195,19154515
25196,10429715
25197,17374898
25198,23735898
25199,10199472
25200,23440167
25201,32466485
25202,28126037
25203,23597799
25204,19766729
25205,15332185
25206,20491888
25207,30256456
25208,29502747
25209,11874820
25210,26291182
25211,30233316
25212,24569125
25213,33638751
25214,12070068
25215,34493496
25216,26216333
25217,12424033
25218,8406878
25219,26725043
25220,29995804
25221,21926191
25222,25801821
25223,11895549
25224,10504436
25225,10906157
25226,25593524
25227,25147571
25228,29600292
25229,27474010
25230,24668887
25231,28664505
25232,15730457
25233,20800978
25234,13733040
25235,34512888
25236,20385941
25237,28031206
25238,24827067
25239,25992232
25240,26381527
25241,9281504
25242,24969022
25243,23776830
25244,9738814
25245,19888300
25246,22080857
25247,3128367
25248,33743806
25249,13906070
25250,17545690
25251,31217909
25252,19383506
25253,24839439
25254,18681931
25255,31159830
25256,23814255
25257,16539620
25258,27371811
25259,29511426
25260,21905896
25261,16650958
25262,22866665
25263,30186644
25264,2472081
25265,3760563
25266,10665265
25267,30672990
25268,25036229
25269,30113631
25270,11956817
25271,26223336
25272,16775367
25273,30123597
25274,26536169
25275,27852120
25276,31223511
25277,15293620
25278,30547235
25279,27862284
25280,11376411
25281,19751599
25282,21968195
25283,2396192
25284,9073157
25285,26609460
25286,22773722
25287,23560525
25288,19487517
25289,27114460
25290,17689147
25291,17525092
25292,12194558
25293,8929492
25294,23914933
25295,16827866
25296,22372946
25297,32450843
25298,26679396
25299,24810934
25300,28702165
25301,16513862
25302,16311711
25303,31334246
25304,12720043
25305,15956145
25306,12218210
25307,23884813
25308,1931709
25309,33465140
25310,16717206
25311,25943885
25312,33143710
25313,32010988
25314,26502893
25315,20192811
25316,30324081
25317,16427530
25318,27148574
25319,31205594
25320,33663096
25321,24486995
25322,29228562
25323,17315020
25324,15232311
25325,9437983
25326,19657460
25327,27372022
25328,17296852
25329,27157491
25330,20493208
25331,26543710
25332,22214468
25333,34947998
25334,21737290
25335,21146224
25336,9500381
25337,16440021
25338,24817907
25339,22937519
25340,9295010
25341,30082473
25342,26576793
25343,30027093
25344,18802958
25345,22247441
25346,33456168
25347,26099699
25348,17320240
25349,19018235
25350,20226990
25351,30937201
25352,610424
25353,28482719
25354,10801298
25355,28391316
25356,30257720
25357,9712779
25358,20838854
25359,29313945
25360,10212746
25361,32588352
25362,28387340
25363,28191786
25364,25284222
25365,25303973
25366,11705252
25367,23652554
25368,21825010
25369,23640219
25370,27080241
25371,34333727
25372,29397002
25373,21478889
25374,30482768
25375,28076012
25376,20375998
25377,10593993
25378,24807197
25379,17137992
25380,14707300
25381,25761109
25382,27525140
25383,9403369
25384,30999697
25385,2589673
25386,23792509
25387,34475768
25388,33364102
25389,23378434
25390,12714141
25391,30339563
25392,23768930
25393,24785617
25394,11857563
25395,18482185
25396,24331944
25397,24522698
25398,21616609
25399,8222749
25400,34912734
25401,17431514
25402,1407421
25403,25120393
25404,22926435
25405,26676930
25406,6226209
25407,28405953
25408,28225725
25409,23864330
25410,20696291
25411,28249817
25412,24235100
25413,30687216
25414,31640587
25415,3706633
25416,8945520
25417,21173646
25418,9580810
25419,26241270
25420,125053
25421,34306270
25422,33855838
25423,22747357
25424,25674105
25425,26365109
25426,14979299
25427,26927206
25428,25974861
25429,26183632
25430,17767080
25431,25949386
25432,22387997
25433,27536676
25434,22424944
25435,21639810
25436,27990509
25437,34917487
25438,9706888
25439,17211430
25440,28270172
25441,11157996
25442,15661753
25443,8937540
25444,9285466
25445,264937
25446,3022942
25447,26846667
25448,25535616
25449,26603945
25450,24207051
25451,26558876
25452,26266977
25453,21708377
25454,20700748
25455,12166518
25456,12175114
25457,22109314
25458,9920498
25459,2022152
25460,23023201
25461,22228146
25462,16003732
25463,29096986
25464,19605653
25465,21220591
25466,29779928
25467,8076391
25468,26458673
25469,27807891
25470,23074683
25471,27077262
25472,16193391
25473,19733789
25474,10083258
25475,20202207
25476,26531119
25477,20818852
25478,24561341
25479,15672054
25480,15705186
25481,29251539
25482,15085508
25483,34926024
25484,26521268
25485,19840965
25486,25768933
25487,25082653
25488,13985244
25489,23434115
25490,519120
25491,25398053
25492,33922652
25493,28648866
25494,5694927
25495,15851613
25496,32746517
25497,18181735
25498,18088694
25499,20858788
25500,26730124
25501,34055696
25502,34943610
25503,30192354
25504,8856316
25505,10881741
25506,2070344
25507,11734683
25508,29097623
25509,28817446
25510,31113404
25511,9801215
25512,19405985
25513,17911525
25514,849194
25515,18308230
25516,26226977
25517,28953721
25518,24848255
25519,12898444
25520,11055871
25521,31801560
25522,19724251
25523,30510666
25524,6053107
25525,11551034
25526,27935074
25527,21859899
25528,17911526
25529,17634713
25530,20549133
25531,3664436
25532,8988161
25533,24896661
25534,24478195
25535,23759297
25536,21927672
25537,33652625
25538,20865762
25539,23436757
25540,25217959
25541,15552647
25542,34131564
25543,15194034
25544,21872387
25545,27182063
25546,27291997
25547,9990352
25548,10048520
25549,24361183
25550,20420945
25551,31807394
25552,24549645
25553,22614164
25554,5846775
25555,7465666
25556,978517
25557,34267544
25558,766031
25559,33381041
25560,33942776
25561,21530734
25562,20662758
25563,25115486
25564,24847880
25565,10235008
25566,27481338
25567,2584463
25568,21180644
25569,31279238
25570,26460048
25571,33148208
25572,19399183
25573,23831223
25574,25529383
25575,29385370
25576,28461937
25577,14984937
25578,22661396
25579,18388958
25580,17954067
25581,28124291
25582,696718
25583,15809483
25584,22179558
25585,18661502
25586,2307788
25587,18582201
25588,17351081
25589,30510657
25590,34319460
25591,8153333
25592,8141012
25593,18673417
25594,29069013
25595,21327903
25596,9217183
25597,13077697
25598,31133904
25599,18955056
25600,24674092
25601,27440480
25602,29553042
25603,28962683
25604,8490700
25605,34122175
25606,28554832
25607,19169108
25608,27833771
25609,17277668
25610,24602325
25611,26790380
25612,16499758
25613,27471597
25614,24974849
25615,30034957
25616,9506608
25617,16638743
25618,23865959
25619,7342411
25620,20850685
25621,26718207
25622,32652677
25623,22220257
25624,32760793
25625,28285079
25626,34925991
25627,11544529
25628,25487787
25629,28892783
25630,21423245
25631,18563595
25632,26371282
25633,33197635
25634,24184164
25635,29062752
25636,33674649
25637,29472380
25638,21178715
25639,23490289
25640,24008306
25641,24969325
25642,18985363
25643,19957179
25644,17562749
25645,29324745
25646,27548458
25647,22468173
25648,12789591
25649,21295637
25650,23956570
25651,28796762
25652,16800355
25653,27824740
25654,11434702
25655,22438029
25656,27232927
25657,23460321
25658,30169466
25659,29602570
25660,3179927
25661,10332235
25662,14771018
25663,22752283
25664,13477660
25665,9828245
25666,28945858
25667,20582391
25668,18682739
25669,18384211
25670,19336751
25671,31444689
25672,33849433
25673,17049524
25674,16573771
25675,15888142
25676,24416692
25677,8849965
25678,30286732
25679,23970107
25680,2437586
25681,26696086
25682,32368793
25683,20581674
25684,34604130
25685,23535672
25686,27848165
25687,33153435
25688,14003421
25689,7673845
25690,9769040
25691,28300678
25692,30667573
25693,17428513
25694,19121666
25695,28065471
25696,11678980
25697,30363673
25698,29450646
25699,29223996
25700,21333077
25701,2691624
25702,18261238
25703,24305016
25704,9588766
25705,24462538
25706,20593151
25707,24655583
25708,15410350
25709,21523457
25710,26796331
25711,26320113
25712,23582279
25713,15598694
25714,23196318
25715,32993765
25716,28988020
25717,29384961
25718,27526296
25719,7862424
25720,25754633
25721,14167748
25722,15967921
25723,9393211
25724,21441907
25725,10671580
25726,23945592
25727,20602260
25728,25636745
25729,9195470
25730,26371839
25731,26981933
25732,17689722
25733,25378588
25734,7486090
25735,12380550
25736,28827517
25737,26381640
25738,20506288
25739,34959629
25740,22002842
25741,12689668
25742,34317644
25743,15234379
25744,28242109
25745,22431005
25746,27247712
25747,31275684
25748,10369267
25749,27334214
25750,22398772
25751,17101412
25752,23880423
25753,32190627
25754,18477843
25755,17097379
25756,17350496
25757,22582049
25758,26994577
25759,21038116
25760,18936792
25761,21789642
25762,25788234
25763,27329260
25764,12205333
25765,32056157
25766,10655554
25767,19433284
25768,1749859
25769,10919898
25770,9371929
25771,15798058
25772,16494769
25773,16330949
25774,14597796
25775,26867732
25776,19464671
25777,34938300
25778,19215041
25779,18252917
25780,21593042
25781,11701688
25782,29986434
25783,22983696
25784,19804849
25785,31721179
25786,20895429
25787,29934921
25788,33855881
25789,20121740
25790,8809614
25791,18346002
25792,15364218
25793,21881144
25794,29262437
25795,15892947
25796,19887783
25797,946593
25798,17714442
25799,6125971
25800,2996861
25801,12754743
25802,1311227
25803,30670051
25804,8409034
25805,21866063
25806,15559652
25807,33432431
25808,28685938
25809,11070105
25810,29510814
25811,22091416
25812,25002759
25813,899863
25814,32573647
25815,1787499
25816,19022603
25817,27803398
25818,24355639
25819,28329032
25820,22401289
25821,15049960
25822,19954923
25823,30656085
25824,12824963
25825,32647564
25826,17684188
25827,25096300
25828,24958410
25829,21871590
25830,28068785
25831,19423290
25832,9664748
25833,2382775
25834,21811190
25835,15657218
25836,11464847
25837,11673159
25838,17426205
25839,9829893
25840,23537683
25841,26272383
25842,32851012
25843,24455396
25844,23610373
25845,24470531
25846,31810270
25847,24352918
25848,11476832
25849,30488019
25850,34093427
25851,11137930
25852,16211594
25853,27156746
25854,32355836
25855,10618300
25856,20644418
25857,26491202
25858,29437495
25859,27429374
25860,20614476
25861,10647531
25862,28821685
25863,33489552
25864,22968537
25865,17267924
25866,27251923
25867,33395837
25868,9596240
25869,33072647
25870,17556324
25871,20439021
25872,17120897
25873,28741029
25874,17099205
25875,23599151
25876,21956192
25877,21160394
25878,18560262
25879,23466430
25880,17304375
25881,24130936
25882,23026772
25883,23334212
25884,19342744
25885,29053603
25886,28265756
25887,24817741
25888,7931448
25889,12824225
25890,25115928
25891,31555494
25892,27928335
25893,26328987
25894,22618717
25895,21130362
25896,29539274
25897,5490680
25898,24102785
25899,20087182
25900,17632693
25901,9854537
25902,24497788
25903,22092607
25904,26928755
25905,24788967
25906,26034430
25907,23747395
25908,17114708
25909,27186962
25910,26040825
25911,26604444
25912,28878311
25913,27391082
25914,11218639
25915,29119334
25916,8775204
25917,19247335
25918,21789467
25919,23141028
25920,24668391
25921,28149125
25922,17199746
25923,29794250
25924,28270883
25925,29078663
25926,11942050
25927,20404614
25928,23420321
25929,27145453
25930,27391272
25931,20335439
25932,18480490
25933,25616361
25934,17065278
25935,26560249
25936,15043513
25937,26907736
25938,15975596
25939,25655145
25940,22102435
25941,19078957
25942,11755789
25943,29040428
25944,4637154
25945,8144780
25946,24100300
25947,16763658
25948,21795981
25949,16162813
25950,27558589
25951,28936892
25952,10397737
25953,28506916
25954,32978841
25955,21297006
25956,11153548
25957,24114677
25958,15110498
25959,19185968
25960,29983887
25961,27522453
25962,19970436
25963,25192475
25964,28330690
25965,23053387
25966,9425239
25967,24502892
25968,34935098
25969,26209074
25970,9733277
25971,21150753
25972,26027498
25973,33352780
25974,28228745
25975,28915275
25976,15781100
25977,6024732
25978,9003335
25979,32723296
25980,4557973
25981,31950516
25982,10563605
25983,19400968
25984,15221988
25985,15728813
25986,11131629
25987,25926473
25988,34073853
25989,11580774
25990,20172911
25991,32913652
25992,11833018
25993,29778231
25994,23387838
25995,7627181
25996,15278450
25997,16536249
25998,27266840
25999,9279758
26000,12640157
26001,34977263
26002,27823806
26003,25251575
26004,34012357
26005,31258591
26006,26600897
26007,28630944
26008,25295254
26009,15608947
26010,6508964
26011,14668717
26012,25856668
26013,22149875
26014,26116741
26015,26348753
26016,34485490
26017,24642268
26018,32968423
26019,20952256
26020,31348967
26021,3531237
26022,18701613
26023,9609286
26024,24066223
26025,30461456
26026,18166708
26027,29215749
26028,18718149
26029,15947946
26030,23966248
26031,22353262
26032,7847063
26033,21033577
26034,28109176
26035,16909248
26036,25728518
26037,29687211
26038,12007895
26039,19245989
26040,19810120
26041,25666482
26042,26719230
26043,25206999
26044,28499981
26045,14356382
26046,24913382
26047,15475199
26048,27881814
26049,28062314
26050,22315270
26051,28068177
26052,3958472
26053,8215825
26054,28846952
26055,12581048
26056,16540860
26057,33790573
26058,32040472
26059,28122604
26060,26990055
26061,7252116
26062,22147449
26063,25686603
26064,30060601
26065,27433843
26066,30836992
26067,31341482
26068,24120597
26069,24183348
26070,12764055
26071,15083015
26072,9331034
26073,12075060
26074,15895440
26075,14597658
26076,15221556
26077,29761026
26078,21036877
26079,21928414
26080,21255074
26081,12907441
26082,22740016
26083,27521067
26084,718729
26085,25645356
26086,7057501
26087,23288285
26088,28002851
26089,18344273
26090,27681334
26091,24843838
26092,31126932
26093,16129251
26094,26939747
26095,34568507
26096,10673521
26097,22689187
26098,9880475
26099,26374131
26100,28707277
26101,28251587
26102,25609342
26103,27583242
26104,28495807
26105,23283137
26106,17058142
26107,30271636
26108,28797889
26109,20058043
26110,30542321
26111,25207767
26112,2096126
26113,29268928
26114,29307925
26115,4109326
26116,14676235
26117,26088283
26118,25719666
26119,22003934
26120,19282072
26121,10599748
26122,22328163
26123,31976603
26124,26881150
26125,33995841
26126,21916274
26127,28578601
26128,17443041
26129,34457100
26130,24106381
26131,25753091
26132,24384719
26133,7611271
26134,33924416
26135,28009707
26136,23591538
26137,24393925
26138,32440157
26139,24668475
26140,10640991
26141,16699651
26142,9762017
26143,33868054
26144,25326468
26145,15659474
26146,16499760
26147,29752328
26148,23681074
26149,1828827
26150,27931088
26151,32128107
26152,15844500
26153,27748649
26154,10878194
26155,30789062
26156,17130413
26157,17644919
26158,10865963
26159,21056534
26160,29058341
26161,32244396
26162,15791115
26163,29995091
26164,17021790
26165,32435684
26166,14623062
26167,30922271
26168,20601386
26169,19212972
26170,29330273
26171,30613454
26172,17701430
26173,9578060
26174,27296152
26175,33148014
26176,27169477
26177,22534885
26178,18045849
26179,21437061
26180,17329193
26181,6860082
26182,30119649
26183,3626212
26184,12884156
26185,28415711
26186,27157450
26187,11719600
26188,23332917
26189,9243389
26190,26503368
26191,19822006
26192,2969325
26193,30774826
26194,17491663
26195,32376047
26196,25018050
26197,27258669
26198,26837638
26199,34277828
26200,31967067
26201,21965277
26202,24791903
26203,11701678
26204,15211129
26205,12121233
26206,3628151
26207,22905266
26208,27873319
26209,28730129
26210,34208043
26211,22560577
26212,12162525
26213,21296855
26214,19585376
26215,19162547
26216,21886733
26217,25302119
26218,27539938
26219,10069921
26220,18316077
26221,15921401
26222,28753868
26223,16645086
26224,27443613
26225,18385564
26226,21641821
26227,6497439
26228,19357635
26229,11600603
26230,20039460
26231,16652317
26232,17409923
26233,20203157
26234,25754256
26235,7492004
26236,23964934
26237,19145221
26238,29126457
26239,25437612
26240,25566015
26241,11297722
26242,15213627
26243,31571940
26244,19153385
26245,29977622
26246,18565894
26247,7379679
26248,26976278
26249,1596146
26250,25628292
26251,27609179
26252,34432146
26253,20620970
26254,19770376
26255,2261934
26256,32154435
26257,8129664
26258,27256975
26259,22108231
26260,24185313
26261,22523215
26262,32049583
26263,21160816
26264,16480459
26265,31095535
26266,9016206
26267,26170759
26268,34885058
26269,19932759
26270,34830849
26271,34234810
26272,27117035
26273,20493982
26274,27260275
26275,22851565
26276,24483839
26277,21584898
26278,28619840
26279,26392784
26280,10678403
26281,27978582
26282,21518449
26283,21659479
26284,20304452
26285,480502
26286,30376831
26287,15211267
26288,24046785
26289,34063707
26290,19139590
26291,19188595
26292,26528810
26293,33763280
26294,11876736
26295,29305150
26296,27122973
26297,33328932
26298,27846606
26299,7777368
26300,19846853
26301,20417567
26302,28776411
26303,15210387
26304,15751409
26305,26504092
26306,25471110
26307,32067155
26308,15824348
26309,32967628
26310,18294746
26311,27757335
26312,25574841
26313,27847577
26314,31681640
26315,8710084
26316,25914105
26317,26500860
26318,15365199
26319,19149091
26320,18089879
26321,17475954
26322,25111324
26323,25624897
26324,23173919
26325,16344542
26326,21521441
26327,28293200
26328,23053752
26329,25614737
26330,24832164
26331,12658575
26332,23319574
26333,31523559
26334,30505286
26335,25345998
26336,23928945
26337,21332348
26338,19717091
26339,1089975
26340,24051236
26341,9736030
26342,15985543
26343,23762868
26344,22187986
26345,19522978
26346,9176084
26347,23372957
26348,29772041
26349,641561
26350,20522088
26351,34824842
26352,12748886
26353,27493082
26354,28281484
26355,22098941
26356,12829679
26357,20567557
26358,20981102
26359,4412321
26360,23584471
26361,23961180
26362,20489454
26363,16616302
26364,10852458
26365,17175958
26366,8172221
26367,21757317
26368,25309089
26369,27713676
26370,17895764
26371,9302142
26372,33499123
26373,13238472
26374,16253900
26375,22278933
26376,28149031
26377,25935905
26378,34112116
26379,24062675
26380,11289169
26381,33244455
26382,17599520
26383,19922818
26384,33735544
26385,17493897
26386,26757195
26387,10444149
26388,2059797
26389,20936548
26390,27149603
26391,17544420
26392,19570690
26393,30087856
26394,19084927
26395,24672362
26396,31329500
26397,11931923
26398,18184267
26399,10945129
26400,23394879
26401,34268063
26402,16255017
26403,30310725
26404,26384067
26405,33732253
26406,24018762
26407,30018906
26408,31077226
26409,34572759
26410,12228710
26411,33145066
26412,28421032
26413,18223285
26414,20045736
26415,24964465
26416,7543139
26417,24751700
26418,18489802
26419,4306793
26420,25218117
26421,34829133
26422,17126531
26423,25819155
26424,30305042
26425,27258919
26426,24844385
26427,12192325
26428,26996199
26429,34638716
26430,24949806
26431,2642727
26432,26005571
26433,28814980
26434,7528091
26435,29037194
26436,21573742
26437,17513466
26438,20702082
26439,17052635
26440,29455471
26441,26236596
26442,18772450
26443,21301265
26444,29233470
26445,33126917
26446,26853090
26447,14574607
26448,6021447
26449,29360230
26450,26247049
26451,10619735
26452,29113604
26453,5100397
26454,15090846
26455,20169371
26456,22261800
26457,12775856
26458,25928192
26459,19186208
26460,22406610
26461,22142777
26462,2252101
26463,20488632
26464,18414214
26465,30546136
26466,28090315
26467,30425870
26468,22236382
26469,24342677
26470,27192643
26471,15522835
26472,24357746
26473,27689519
26474,18796626
26475,32509580
26476,30402323
26477,23460396
26478,20353791
26479,341738
26480,16094728
26481,8786062
26482,27387246
26483,31281631
26484,23250499
26485,19748275
26486,19285044
26487,30631629
26488,27471892
26489,21471767
26490,25765350
26491,22305549
26492,12350037
26493,23897981
26494,12196671
26495,34357
26496,23128226
26497,12482115
26498,26467256
26499,24636915
26500,30863461
26501,21954688
26502,34026571
26503,22875308
26504,26324740
26505,25754354
26506,24635548
26507,18619918
26508,15037697
26509,28494868
26510,10331695
26511,28395176
26512,22090788
26513,34357012
26514,24470729
26515,22727733
26516,23524908
26517,14586056
26518,21804527
26519,19092397
26520,32718756
26521,30354461
26522,27881586
26523,16303835
26524,23010298
26525,21487844
26526,17404099
26527,23124396
26528,29412784
26529,14709468
26530,20013929
26531,19110988
26532,17991239
26533,27083514
26534,25765698
26535,28074994
26536,24784582
26537,28425073
26538,19365835
26539,29492170
26540,20213124
26541,29501255
26542,23012389
26543,16211094
26544,21801926
26545,32493244
26546,24453961
26547,14625223
26548,22248433
26549,9430887
26550,25245600
26551,21663407
26552,30028724
26553,28552264
26554,20625829
26555,14744270
26556,19293426
26557,26578979
26558,33750392
26559,8027127
26560,6842641
26561,32433473
26562,7326611
26563,20380529
26564,25248336
26565,24161037
26566,27269437
26567,32076124
26568,30002145
26569,22563645
26570,16554200
26571,14749644
26572,28513212
26573,31338620
26574,23340953
26575,24820748
26576,27440178
26577,17918257
26578,23977542
26579,13114294
26580,11867972
26581,17580272
26582,33325393
26583,16679903
26584,27894524
26585,28911045
26586,26268899
26587,2718090
26588,25279520
26589,28818505
26590,25695444
26591,26255224
26592,32082658
26593,30740107
26594,29363462
26595,17185186
26596,21723018
26597,7531342
26598,23247303
26599,18118551
26600,17260395
26601,20571893
26602,23738174
26603,28601910
26604,26890319
26605,12811714
26606,21075702
26607,19884849
26608,27852116
26609,19443134
26610,32677813
26611,22405645
26612,8103148
26613,24029077
26614,22776238
26615,11888546
26616,15975347
26617,22806448
26618,1396430
26619,26301232
26620,30050731
26621,25440651
26622,15599217
26623,22247442
26624,33062523
26625,208754
26626,26432245
26627,25775880
26628,27646946
26629,23325494
26630,11813583
26631,12497574
26632,16304332
26633,21953594
26634,21452905
26635,17122318
26636,25730515
26637,1743216
26638,30266654
26639,23365711
26640,28923679
26641,2921543
26642,19587819
26643,10573015
26644,33042990
26645,19452538
26646,11562043
26647,7503361
26648,12690844
26649,29334918
26650,10421047
26651,21782149
26652,19270863
26653,7540500
26654,30551554
26655,23519268
26656,19015483
26657,15578367
26658,27307928
26659,23647858
26660,26768579
26661,17509401
26662,19052392
26663,33145425
26664,11478069
26665,21896807
26666,18952672
26667,25055871
26668,11816551
26669,32595695
26670,8879782
26671,28062802
26672,6119996
26673,28863000
26674,30055078
26675,23910233
26676,29460731
26677,11337382
26678,16927060
26679,21764136
26680,4746084
26681,10871017
26682,27342689
26683,10716303
26684,17258669
26685,26336867
26686,34611490
26687,21900192
26688,25037968
26689,19538600
26690,31921651
26691,29456554
26692,32987775
26693,26465368
26694,23446645
26695,2921582
26696,12631394
26697,25911122
26698,25220842
26699,26009601
26700,17362861
26701,21034387
26702,26260479
26703,28922051
26704,29134304
26705,16778406
26706,27399589
26707,26700352
26708,15323387
26709,15871512
26710,24762944
26711,34066300
26712,22577217
26713,33788257
26714,28042439
26715,24061520
26716,15469230
26717,20587192
26718,21808296
26719,2024607
26720,17242191
26721,24947422
26722,10618341
26723,23493459
26724,29474356
26725,9641654
26726,31311372
26727,32382372
26728,12925624
26729,24621727
26730,26645460
26731,8093494
26732,26482947
26733,25500895
26734,31523538
26735,1732453
26736,19740153
26737,32289351
26738,29574381
26739,28213860
26740,30097971
26741,7090766
26742,33025345
26743,31312592
26744,34386463
26745,25882471
26746,21757116
